date,driver_number,meeting_key,session_key,x,y,z
2023-06-04 13:00:00.151000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:00.451000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:00.631000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:00.992000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:01.312000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:01.612000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:01.872000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:02.152000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:02.372000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:02.592000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:02.792000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:02.972000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:03.172000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:03.352000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:03.552000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:03.792000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:04.112000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:04.412000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:04.692000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:04.932000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:05.192000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:05.591000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:05.791000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:05.971000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:06.171000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:06.351000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:06.611000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:07.011000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:07.211000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:07.512000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:07.872000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:08.092000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:08.252000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:08.492000+00:00,14,1211,9102,1516,-33,1708
2023-06-04 13:00:08.712000+00:00,14,1211,9102,1512,-39,1708
2023-06-04 13:00:09.112000+00:00,14,1211,9102,1504,-52,1708
2023-06-04 13:00:09.312000+00:00,14,1211,9102,1497,-63,1708
2023-06-04 13:00:09.472000+00:00,14,1211,9102,1490,-74,1708
2023-06-04 13:00:09.652000+00:00,14,1211,9102,1480,-89,1708
2023-06-04 13:00:09.872000+00:00,14,1211,9102,1467,-110,1707
2023-06-04 13:00:10.072000+00:00,14,1211,9102,1452,-133,1708
2023-06-04 13:00:10.252000+00:00,14,1211,9102,1438,-155,1707
2023-06-04 13:00:10.452000+00:00,14,1211,9102,1420,-184,1707
2023-06-04 13:00:10.732000+00:00,14,1211,9102,1391,-229,1707
2023-06-04 13:00:10.912000+00:00,14,1211,9102,1370,-260,1707
2023-06-04 13:00:11.072000+00:00,14,1211,9102,1352,-290,1707
2023-06-04 13:00:11.412000+00:00,14,1211,9102,1312,-352,1707
2023-06-04 13:00:11.632000+00:00,14,1211,9102,1279,-405,1708
2023-06-04 13:00:11.951000+00:00,14,1211,9102,1251,-448,1707
2023-06-04 13:00:12.291000+00:00,14,1211,9102,1211,-511,1708
2023-06-04 13:00:12.591000+00:00,14,1211,9102,1188,-547,1708
2023-06-04 13:00:12.771000+00:00,14,1211,9102,1171,-574,1708
2023-06-04 13:00:12.971000+00:00,14,1211,9102,1153,-603,1708
2023-06-04 13:00:13.291000+00:00,14,1211,9102,1126,-645,1708
2023-06-04 13:00:13.471000+00:00,14,1211,9102,1112,-667,1708
2023-06-04 13:00:13.651000+00:00,14,1211,9102,1099,-688,1708
2023-06-04 13:00:13.972000+00:00,14,1211,9102,1063,-744,1708
2023-06-04 13:00:14.372000+00:00,14,1211,9102,1039,-781,1708
2023-06-04 13:00:14.792000+00:00,14,1211,9102,1013,-822,1708
2023-06-04 13:00:14.992000+00:00,14,1211,9102,989,-861,1708
2023-06-04 13:00:15.272000+00:00,14,1211,9102,979,-877,1708
2023-06-04 13:00:15.532000+00:00,14,1211,9102,960,-906,1708
2023-06-04 13:00:15.732000+00:00,14,1211,9102,946,-928,1708
2023-06-04 13:00:15.932000+00:00,14,1211,9102,933,-949,1708
2023-06-04 13:00:16.172000+00:00,14,1211,9102,917,-975,1708
2023-06-04 13:00:16.432000+00:00,14,1211,9102,899,-1002,1708
2023-06-04 13:00:16.632000+00:00,14,1211,9102,882,-1028,1708
2023-06-04 13:00:17.052000+00:00,14,1211,9102,857,-1068,1708
2023-06-04 13:00:17.352000+00:00,14,1211,9102,844,-1089,1708
