date,driver_number,meeting_key,session_key,x,y,z
2023-07-22 14:00:00.026000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:00.306000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:00.646000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:00.986000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:01.186000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:01.466000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:01.746000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:02.126000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:02.286000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:02.466000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:02.646000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:02.826000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:03.046000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:03.406000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:03.766000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:04.866000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:05.166000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:05.465000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:05.705000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:06.085000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:06.265000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:06.526000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:07.006000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:07.386000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:07.786000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:07.886000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:08.066000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:08.326000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:08.546000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:08.826000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:09.046000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:09.226000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:09.406000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:09.666000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:10.046000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:10.406000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:10.686000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:11.086000+00:00,77,1215,9129,-3044,1361,0
2023-07-22 14:00:11.266000+00:00,77,1215,9129,-3044,1361,0
