date,driver_number,meeting_key,session_key,x,y,z
2023-09-03 13:00:00.273000+00:00,1,1218,9157,-1355,-451,1872
2023-09-03 13:00:00.533000+00:00,1,1218,9157,-1355,-451,1872
2023-09-03 13:00:00.753000+00:00,1,1218,9157,-1354,-448,1872
2023-09-03 13:00:00.953000+00:00,1,1218,9157,-1354,-441,1872
2023-09-03 13:00:01.073000+00:00,1,1218,9157,-1353,-436,1872
2023-09-03 13:00:01.253000+00:00,1,1218,9157,-1353,-427,1872
2023-09-03 13:00:01.453000+00:00,1,1218,9157,-1351,-414,1873
2023-09-03 13:00:01.653000+00:00,1,1218,9157,-1350,-397,1873
2023-09-03 13:00:01.833000+00:00,1,1218,9157,-1348,-379,1873
2023-09-03 13:00:02.153000+00:00,1,1218,9157,-1344,-326,1873
2023-09-03 13:00:02.473000+00:00,1,1218,9157,-1341,-291,1873
2023-09-03 13:00:02.873000+00:00,1,1218,9157,-1334,-215,1874
2023-09-03 13:00:02.973000+00:00,1,1218,9157,-1332,-193,1874
2023-09-03 13:00:03.153000+00:00,1,1218,9157,-1328,-151,1874
2023-09-03 13:00:03.373000+00:00,1,1218,9157,-1323,-94,1874
2023-09-03 13:00:03.593000+00:00,1,1218,9157,-1314,3,1875
2023-09-03 13:00:03.913000+00:00,1,1218,9157,-1309,67,1875
2023-09-03 13:00:04.273000+00:00,1,1218,9157,-1079,2713,1889
2023-09-03 13:00:04.453000+00:00,1,1218,9157,-1074,2782,1889
2023-09-03 13:00:04.613000+00:00,1,1218,9157,-1069,2847,1889
2023-09-03 13:00:04.832000+00:00,1,1218,9157,-1061,2936,1890
2023-09-03 13:00:05.152000+00:00,1,1218,9157,-1050,3061,1890
2023-09-03 13:00:05.312000+00:00,1,1218,9157,-1043,3151,1891
2023-09-03 13:00:05.652000+00:00,1,1218,9157,-1030,3298,1892
2023-09-03 13:00:06.132000+00:00,1,1218,9157,-1017,3451,1892
2023-09-03 13:00:06.432000+00:00,1,1218,9157,-1010,3532,1893
2023-09-03 13:00:06.733000+00:00,1,1218,9157,-999,3658,1894
2023-09-03 13:00:06.973000+00:00,1,1218,9157,-990,3759,1894
2023-09-03 13:00:07.073000+00:00,1,1218,9157,-987,3802,1894
2023-09-03 13:00:07.273000+00:00,1,1218,9157,-980,3882,1895
2023-09-03 13:00:07.493000+00:00,1,1218,9157,-971,3985,1895
2023-09-03 13:00:07.733000+00:00,1,1218,9157,-961,4101,1896
2023-09-03 13:00:08.033000+00:00,1,1218,9157,-948,4253,1897
2023-09-03 13:00:08.113000+00:00,1,1218,9157,-944,4295,1897
2023-09-03 13:00:08.313000+00:00,1,1218,9157,-935,4402,1897
2023-09-03 13:00:08.553000+00:00,1,1218,9157,-924,4534,1898
2023-09-03 13:00:08.873000+00:00,1,1218,9157,-908,4714,1899
2023-09-03 13:00:09.093000+00:00,1,1218,9157,-897,4842,1900
2023-09-03 13:00:09.293000+00:00,1,1218,9157,-887,4961,1900
2023-09-03 13:00:09.493000+00:00,1,1218,9157,-876,5082,1901
2023-09-03 13:00:10.413000+00:00,1,1218,9157,-818,5756,1904
2023-09-03 13:00:10.753000+00:00,1,1218,9157,-807,5888,1905
2023-09-03 13:00:10.973000+00:00,1,1218,9157,-794,6035,1906
2023-09-03 13:00:11.352000+00:00,1,1218,9157,-770,6330,1907
2023-09-03 13:00:11.512000+00:00,1,1218,9157,-753,6527,1909
2023-09-03 13:00:11.832000+00:00,1,1218,9157,-742,6652,1910
2023-09-03 13:00:12.152000+00:00,1,1218,9157,-716,6971,1911
2023-09-03 13:00:12.492000+00:00,1,1218,9157,-705,7099,1912
2023-09-03 13:00:12.712000+00:00,1,1218,9157,-694,7233,1912
2023-09-03 13:00:12.912000+00:00,1,1218,9157,-685,7342,1913
