date,driver_number,meeting_key,session_key,x,y,z
2023-09-03 13:00:00.273000+00:00,14,1218,9157,-1270,512,1877
2023-09-03 13:00:00.533000+00:00,14,1218,9157,-1270,512,1877
2023-09-03 13:00:00.753000+00:00,14,1218,9157,-1270,512,1877
2023-09-03 13:00:00.953000+00:00,14,1218,9157,-1270,512,1877
2023-09-03 13:00:01.073000+00:00,14,1218,9157,-1270,512,1877
2023-09-03 13:00:01.253000+00:00,14,1218,9157,-1270,512,1877
2023-09-03 13:00:01.453000+00:00,14,1218,9157,-1270,512,1877
2023-09-03 13:00:01.653000+00:00,14,1218,9157,-1270,512,1877
2023-09-03 13:00:01.833000+00:00,14,1218,9157,-1270,512,1877
2023-09-03 13:00:02.153000+00:00,14,1218,9157,-1270,512,1877
2023-09-03 13:00:02.473000+00:00,14,1218,9157,-1270,512,1877
2023-09-03 13:00:02.873000+00:00,14,1218,9157,-1270,512,1877
2023-09-03 13:00:02.973000+00:00,14,1218,9157,-1270,512,1877
2023-09-03 13:00:03.153000+00:00,14,1218,9157,-1270,512,1877
2023-09-03 13:00:03.373000+00:00,14,1218,9157,-1270,512,1877
2023-09-03 13:00:03.593000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:03.913000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:04.273000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:04.453000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:04.613000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:04.832000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:05.152000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:05.312000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:05.652000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:06.132000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:06.432000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:06.733000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:06.973000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:07.073000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:07.273000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:07.493000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:07.733000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:08.033000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:08.113000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:08.313000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:08.553000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:08.873000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:09.093000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:09.293000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:09.493000+00:00,14,1218,9157,-1270,513,1877
2023-09-03 13:00:10.413000+00:00,14,1218,9157,-1269,518,1877
2023-09-03 13:00:10.753000+00:00,14,1218,9157,-1269,525,1877
2023-09-03 13:00:10.973000+00:00,14,1218,9157,-1268,535,1877
2023-09-03 13:00:11.352000+00:00,14,1218,9157,-1266,563,1878
2023-09-03 13:00:11.512000+00:00,14,1218,9157,-1263,594,1878
2023-09-03 13:00:11.832000+00:00,14,1218,9157,-1261,615,1878
2023-09-03 13:00:12.152000+00:00,14,1218,9157,-1255,683,1878
2023-09-03 13:00:12.492000+00:00,14,1218,9157,-1252,715,1878
2023-09-03 13:00:12.712000+00:00,14,1218,9157,-1249,755,1878
2023-09-03 13:00:12.912000+00:00,14,1218,9157,-1246,794,1879
2023-09-03 13:00:13.133000+00:00,14,1218,9157,-1241,844,1879
2023-09-03 13:00:13.353000+00:00,14,1218,9157,-1235,918,1879
2023-09-03 13:00:13.833000+00:00,14,1218,9157,-1229,989,1880
2023-09-03 13:00:14.213000+00:00,14,1218,9157,-1223,1058,1880
2023-09-03 13:00:14.453000+00:00,14,1218,9157,-1218,1111,1880
2023-09-03 13:00:14.793000+00:00,14,1218,9157,-1212,1187,1881
2023-09-03 13:00:15.233000+00:00,14,1218,9157,-1207,1239,1881
2023-09-03 13:00:15.453000+00:00,14,1218,9157,-1204,1281,1881
2023-09-03 13:00:15.753000+00:00,14,1218,9157,-1200,1326,1881
2023-09-03 13:00:15.933000+00:00,14,1218,9157,-1197,1356,1882
2023-09-03 13:00:16.253000+00:00,14,1218,9157,-1191,1427,1882
2023-09-03 13:00:16.613000+00:00,14,1218,9157,-1186,1485,1882
2023-09-03 13:00:17.013000+00:00,14,1218,9157,-1183,1524,1883
2023-09-03 13:00:17.153000+00:00,14,1218,9157,-1181,1547,1883
2023-09-03 13:00:17.393000+00:00,14,1218,9157,-1178,1583,1883
2023-09-03 13:00:17.633000+00:00,14,1218,9157,-1174,1621,1883
2023-09-03 13:00:17.912000+00:00,14,1218,9157,-1170,1671,1883
2023-09-03 13:00:18.332000+00:00,14,1218,9157,-1165,1725,1884
2023-09-03 13:00:18.512000+00:00,14,1218,9157,-1163,1754,1884
2023-09-03 13:00:18.672000+00:00,14,1218,9157,-1161,1776,1884
2023-09-03 13:00:18.952000+00:00,14,1218,9157,-1158,1817,1884
2023-09-03 13:00:19.152000+00:00,14,1218,9157,-1155,1847,1884
