date,driver_number,meeting_key,session_key,x,y,z
2023-09-03 13:00:00.273000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:00.533000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:00.753000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:00.953000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:01.073000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:01.253000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:01.453000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:01.653000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:01.833000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:02.153000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:02.473000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:02.873000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:02.973000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:03.153000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:03.373000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:03.593000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:03.913000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:04.273000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:04.453000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:04.613000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:04.832000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:05.152000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:05.312000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:05.652000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:06.132000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:06.432000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:06.733000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:06.973000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:07.073000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:07.273000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:07.493000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:07.733000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:08.033000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:08.113000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:08.313000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:08.553000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:08.873000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:09.093000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:09.293000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:09.493000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:10.413000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:10.753000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:10.973000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:11.352000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:11.512000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:11.832000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:12.152000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:12.492000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:12.712000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:12.912000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:13.133000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:13.353000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:13.833000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:14.213000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:14.453000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:14.793000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:15.233000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:15.453000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:15.753000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:15.933000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:16.253000+00:00,20,1218,9157,-1299,182,1875
2023-09-03 13:00:16.613000+00:00,20,1218,9157,-1299,183,1875
2023-09-03 13:00:17.013000+00:00,20,1218,9157,-1299,183,1875
2023-09-03 13:00:17.153000+00:00,20,1218,9157,-1299,183,1875
2023-09-03 13:00:17.393000+00:00,20,1218,9157,-1299,183,1875
2023-09-03 13:00:17.633000+00:00,20,1218,9157,-1299,183,1875
2023-09-03 13:00:17.912000+00:00,20,1218,9157,-1299,183,1875
2023-09-03 13:00:18.332000+00:00,20,1218,9157,-1299,183,1875
2023-09-03 13:00:18.512000+00:00,20,1218,9157,-1299,183,1875
2023-09-03 13:00:18.672000+00:00,20,1218,9157,-1299,183,1875
2023-09-03 13:00:18.952000+00:00,20,1218,9157,-1299,183,1875
2023-09-03 13:00:19.152000+00:00,20,1218,9157,-1299,183,1875
2023-09-03 13:00:19.352000+00:00,20,1218,9157,-1299,183,1875
2023-09-03 13:00:19.612000+00:00,20,1218,9157,-1298,194,1876
2023-09-03 13:00:19.933000+00:00,20,1218,9157,-1297,204,1876
2023-09-03 13:00:20.193000+00:00,20,1218,9157,-1295,223,1876
2023-09-03 13:00:20.393000+00:00,20,1218,9157,-1293,247,1876
2023-09-03 13:00:20.793000+00:00,20,1218,9157,-1288,299,1876
2023-09-03 13:00:21.113000+00:00,20,1218,9157,-1286,325,1876
2023-09-03 13:00:21.453000+00:00,20,1218,9157,-1281,383,1876
2023-09-03 13:00:21.653000+00:00,20,1218,9157,-1276,447,1877
2023-09-03 13:00:22.093000+00:00,20,1218,9157,-1270,516,1877
2023-09-03 13:00:22.253000+00:00,20,1218,9157,-1267,551,1877
2023-09-03 13:00:22.473000+00:00,20,1218,9157,-1262,599,1878
2023-09-03 13:00:22.733000+00:00,20,1218,9157,-1255,688,1878
2023-09-03 13:00:23.153000+00:00,20,1218,9157,-1249,750,1878
2023-09-03 13:00:23.233000+00:00,20,1218,9157,-1248,768,1879
2023-09-03 13:00:23.493000+00:00,20,1218,9157,-1243,825,1879
2023-09-03 13:00:23.613000+00:00,20,1218,9157,-1241,851,1879
2023-09-03 13:00:24.353000+00:00,20,1218,9157,-1229,990,1880
2023-09-03 13:00:24.632000+00:00,20,1218,9157,-1225,1032,1880
2023-09-03 13:00:24.792000+00:00,20,1218,9157,-1223,1054,1880
2023-09-03 13:00:25.012000+00:00,20,1218,9157,-1221,1083,1880
2023-09-03 13:00:25.232000+00:00,20,1218,9157,-1218,1111,1880
2023-09-03 13:00:25.472000+00:00,20,1218,9157,-1216,1140,1880
2023-09-03 13:00:25.772000+00:00,20,1218,9157,-1213,1176,1881
2023-09-03 13:00:25.932000+00:00,20,1218,9157,-1211,1194,1881
2023-09-03 13:00:26.152000+00:00,20,1218,9157,-1209,1219,1881
2023-09-03 13:00:26.333000+00:00,20,1218,9157,-1207,1241,1881
2023-09-03 13:00:26.573000+00:00,20,1218,9157,-1204,1279,1881
2023-09-03 13:00:26.953000+00:00,20,1218,9157,-1202,1302,1881
2023-09-03 13:00:27.153000+00:00,20,1218,9157,-1200,1320,1881
2023-09-03 13:00:27.273000+00:00,20,1218,9157,-1199,1331,1881
2023-09-03 13:00:27.633000+00:00,20,1218,9157,-1197,1361,1882
2023-09-03 13:00:27.833000+00:00,20,1218,9157,-1195,1377,1882
2023-09-03 13:00:28.013000+00:00,20,1218,9157,-1194,1391,1882
2023-09-03 13:00:28.253000+00:00,20,1218,9157,-1193,1409,1882
2023-09-03 13:00:28.293000+00:00,20,1218,9157,-1192,1412,1882
