date,driver_number,meeting_key,session_key,x,y,z
2023-09-03 13:00:00.273000+00:00,2,1218,9157,-1325,-120,1874
2023-09-03 13:00:00.533000+00:00,2,1218,9157,-1325,-120,1874
2023-09-03 13:00:00.753000+00:00,2,1218,9157,-1325,-120,1874
2023-09-03 13:00:00.953000+00:00,2,1218,9157,-1325,-120,1874
2023-09-03 13:00:01.073000+00:00,2,1218,9157,-1325,-120,1874
2023-09-03 13:00:01.253000+00:00,2,1218,9157,-1325,-120,1874
2023-09-03 13:00:01.453000+00:00,2,1218,9157,-1325,-120,1874
2023-09-03 13:00:01.653000+00:00,2,1218,9157,-1325,-120,1874
2023-09-03 13:00:01.833000+00:00,2,1218,9157,-1325,-120,1874
2023-09-03 13:00:02.153000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:02.473000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:02.873000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:02.973000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:03.153000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:03.373000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:03.593000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:03.913000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:04.273000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:04.453000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:04.613000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:04.832000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:05.152000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:05.312000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:05.652000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:06.132000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:06.432000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:06.733000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:06.973000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:07.073000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:07.273000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:07.493000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:07.733000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:08.033000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:08.113000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:08.313000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:08.553000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:08.873000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:09.093000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:09.293000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:09.493000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:10.413000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:10.753000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:10.973000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:11.352000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:11.512000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:11.832000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:12.152000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:12.492000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:12.712000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:12.912000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:13.133000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:13.353000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:13.833000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:14.213000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:14.453000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:14.793000+00:00,2,1218,9157,-1325,-119,1874
2023-09-03 13:00:15.233000+00:00,2,1218,9157,-1325,-118,1874
2023-09-03 13:00:15.453000+00:00,2,1218,9157,-1325,-114,1874
2023-09-03 13:00:15.753000+00:00,2,1218,9157,-1324,-103,1874
2023-09-03 13:00:15.933000+00:00,2,1218,9157,-1323,-93,1874
2023-09-03 13:00:16.253000+00:00,2,1218,9157,-1320,-55,1874
2023-09-03 13:00:16.613000+00:00,2,1218,9157,-1316,-13,1874
2023-09-03 13:00:17.013000+00:00,2,1218,9157,-1313,23,1875
2023-09-03 13:00:17.153000+00:00,2,1218,9157,-1311,45,1875
2023-09-03 13:00:17.393000+00:00,2,1218,9157,-1307,87,1875
2023-09-03 13:00:17.633000+00:00,2,1218,9157,-1303,133,1875
2023-09-03 13:00:17.912000+00:00,2,1218,9157,-1297,205,1876
2023-09-03 13:00:18.332000+00:00,2,1218,9157,-1290,283,1876
2023-09-03 13:00:18.512000+00:00,2,1218,9157,-1286,323,1876
2023-09-03 13:00:18.672000+00:00,2,1218,9157,-1283,358,1876
2023-09-03 13:00:18.952000+00:00,2,1218,9157,-1278,418,1877
2023-09-03 13:00:19.152000+00:00,2,1218,9157,-1275,459,1877
2023-09-03 13:00:19.352000+00:00,2,1218,9157,-1271,499,1877
2023-09-03 13:00:19.612000+00:00,2,1218,9157,-1265,575,1878
2023-09-03 13:00:19.933000+00:00,2,1218,9157,-1261,612,1878
2023-09-03 13:00:20.193000+00:00,2,1218,9157,-1257,658,1878
2023-09-03 13:00:20.393000+00:00,2,1218,9157,-1253,705,1878
2023-09-03 13:00:20.793000+00:00,2,1218,9157,-1247,774,1879
2023-09-03 13:00:21.113000+00:00,2,1218,9157,-1245,801,1879
2023-09-03 13:00:21.453000+00:00,2,1218,9157,-1241,851,1879
2023-09-03 13:00:21.653000+00:00,2,1218,9157,-1237,895,1879
2023-09-03 13:00:22.093000+00:00,2,1218,9157,-1233,938,1879
2023-09-03 13:00:22.253000+00:00,2,1218,9157,-1231,959,1880
2023-09-03 13:00:22.473000+00:00,2,1218,9157,-1229,987,1880
2023-09-03 13:00:22.733000+00:00,2,1218,9157,-1225,1036,1880
2023-09-03 13:00:23.153000+00:00,2,1218,9157,-1222,1069,1880
2023-09-03 13:00:23.233000+00:00,2,1218,9157,-1221,1078,1880
2023-09-03 13:00:23.493000+00:00,2,1218,9157,-1219,1108,1880
2023-09-03 13:00:23.613000+00:00,2,1218,9157,-1218,1121,1880
2023-09-03 13:00:24.353000+00:00,2,1218,9157,-1211,1200,1881
2023-09-03 13:00:24.632000+00:00,2,1218,9157,-1208,1231,1881
