date,driver_number,meeting_key,session_key,x,y,z
2023-09-03 13:00:00.273000+00:00,23,1218,9157,-1335,-226,1873
2023-09-03 13:00:00.533000+00:00,23,1218,9157,-1335,-226,1873
2023-09-03 13:00:00.753000+00:00,23,1218,9157,-1335,-226,1873
2023-09-03 13:00:00.953000+00:00,23,1218,9157,-1335,-226,1873
2023-09-03 13:00:01.073000+00:00,23,1218,9157,-1335,-226,1873
2023-09-03 13:00:01.253000+00:00,23,1218,9157,-1335,-226,1873
2023-09-03 13:00:01.453000+00:00,23,1218,9157,-1335,-226,1873
2023-09-03 13:00:01.653000+00:00,23,1218,9157,-1335,-226,1873
2023-09-03 13:00:01.833000+00:00,23,1218,9157,-1335,-226,1873
2023-09-03 13:00:02.153000+00:00,23,1218,9157,-1335,-226,1873
2023-09-03 13:00:02.473000+00:00,23,1218,9157,-1335,-226,1873
2023-09-03 13:00:02.873000+00:00,23,1218,9157,-1335,-226,1873
2023-09-03 13:00:02.973000+00:00,23,1218,9157,-1335,-226,1873
2023-09-03 13:00:03.153000+00:00,23,1218,9157,-1335,-226,1873
2023-09-03 13:00:03.373000+00:00,23,1218,9157,-1335,-226,1873
2023-09-03 13:00:03.593000+00:00,23,1218,9157,-1335,-226,1873
2023-09-03 13:00:03.913000+00:00,23,1218,9157,-1335,-225,1873
2023-09-03 13:00:04.273000+00:00,23,1218,9157,-1334,-218,1873
2023-09-03 13:00:04.453000+00:00,23,1218,9157,-1334,-212,1874
2023-09-03 13:00:04.613000+00:00,23,1218,9157,-1333,-205,1874
2023-09-03 13:00:04.832000+00:00,23,1218,9157,-1332,-194,1874
2023-09-03 13:00:05.152000+00:00,23,1218,9157,-1330,-170,1874
2023-09-03 13:00:05.312000+00:00,23,1218,9157,-1328,-148,1874
2023-09-03 13:00:05.652000+00:00,23,1218,9157,-1324,-103,1874
2023-09-03 13:00:06.132000+00:00,23,1218,9157,-1319,-44,1874
2023-09-03 13:00:06.432000+00:00,23,1218,9157,-1315,-6,1874
2023-09-03 13:00:06.733000+00:00,23,1218,9157,-1310,54,1875
2023-09-03 13:00:06.973000+00:00,23,1218,9157,-1305,104,1875
2023-09-03 13:00:07.073000+00:00,23,1218,9157,-1304,126,1875
2023-09-03 13:00:07.273000+00:00,23,1218,9157,-1300,165,1875
2023-09-03 13:00:07.493000+00:00,23,1218,9157,-1296,214,1876
2023-09-03 13:00:07.733000+00:00,23,1218,9157,-1291,267,1876
2023-09-03 13:00:08.033000+00:00,23,1218,9157,-1285,333,1876
2023-09-03 13:00:08.113000+00:00,23,1218,9157,-1284,350,1876
2023-09-03 13:00:08.313000+00:00,23,1218,9157,-1280,391,1877
2023-09-03 13:00:08.553000+00:00,23,1218,9157,-1276,439,1877
2023-09-03 13:00:08.873000+00:00,23,1218,9157,-1271,500,1877
2023-09-03 13:00:09.093000+00:00,23,1218,9157,-1268,539,1877
2023-09-03 13:00:09.293000+00:00,23,1218,9157,-1265,572,1878
2023-09-03 13:00:09.493000+00:00,23,1218,9157,-1262,604,1878
2023-09-03 13:00:10.413000+00:00,23,1218,9157,-1248,763,1878
2023-09-03 13:00:10.753000+00:00,23,1218,9157,-1246,795,1879
2023-09-03 13:00:10.973000+00:00,23,1218,9157,-1242,831,1879
2023-09-03 13:00:11.352000+00:00,23,1218,9157,-1237,898,1879
2023-09-03 13:00:11.512000+00:00,23,1218,9157,-1232,955,1880
2023-09-03 13:00:11.832000+00:00,23,1218,9157,-1229,990,1880
2023-09-03 13:00:12.152000+00:00,23,1218,9157,-1220,1088,1880
2023-09-03 13:00:12.492000+00:00,23,1218,9157,-1216,1136,1880
2023-09-03 13:00:12.712000+00:00,23,1218,9157,-1211,1191,1881
2023-09-03 13:00:12.912000+00:00,23,1218,9157,-1207,1245,1881
2023-09-03 13:00:13.133000+00:00,23,1218,9157,-1201,1316,1881
2023-09-03 13:00:13.353000+00:00,23,1218,9157,-1191,1430,1882
2023-09-03 13:00:13.833000+00:00,23,1218,9157,-1181,1548,1883
2023-09-03 13:00:14.213000+00:00,23,1218,9157,-1169,1686,1883
2023-09-03 13:00:14.453000+00:00,23,1218,9157,-1158,1811,1884
2023-09-03 13:00:14.793000+00:00,23,1218,9157,-1142,2002,1885
2023-09-03 13:00:15.233000+00:00,23,1218,9157,-1129,2151,1886
2023-09-03 13:00:15.453000+00:00,23,1218,9157,-1117,2287,1887
