date,driver_number,meeting_key,session_key,x,y,z
2023-09-03 13:00:00.273000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:00.533000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:00.753000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:00.953000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:01.073000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:01.253000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:01.453000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:01.653000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:01.833000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:02.153000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:02.473000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:02.873000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:02.973000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:03.153000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:03.373000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:03.593000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:03.913000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:04.273000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:04.453000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:04.613000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:04.832000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:05.152000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:05.312000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:05.652000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:06.132000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:06.432000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:06.733000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:06.973000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:07.073000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:07.273000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:07.493000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:07.733000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:08.033000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:08.113000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:08.313000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:08.553000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:08.873000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:09.093000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:09.293000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:09.493000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:10.413000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:10.753000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:10.973000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:11.352000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:11.512000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:11.832000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:12.152000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:12.492000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:12.712000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:12.912000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:13.133000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:13.353000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:13.833000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:14.213000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:14.453000+00:00,24,1218,9157,-1333,-210,1874
2023-09-03 13:00:14.793000+00:00,24,1218,9157,-1333,-203,1874
2023-09-03 13:00:15.233000+00:00,24,1218,9157,-1332,-189,1874
2023-09-03 13:00:15.453000+00:00,24,1218,9157,-1330,-171,1874
2023-09-03 13:00:15.753000+00:00,24,1218,9157,-1328,-149,1874
2023-09-03 13:00:15.933000+00:00,24,1218,9157,-1326,-129,1874
2023-09-03 13:00:16.253000+00:00,24,1218,9157,-1321,-68,1874
2023-09-03 13:00:16.613000+00:00,24,1218,9157,-1316,-10,1874
2023-09-03 13:00:17.013000+00:00,24,1218,9157,-1312,30,1875
2023-09-03 13:00:17.153000+00:00,24,1218,9157,-1310,51,1875
2023-09-03 13:00:17.393000+00:00,24,1218,9157,-1307,86,1875
2023-09-03 13:00:17.633000+00:00,24,1218,9157,-1304,120,1875
2023-09-03 13:00:17.912000+00:00,24,1218,9157,-1300,166,1875
2023-09-03 13:00:18.332000+00:00,24,1218,9157,-1296,215,1876
2023-09-03 13:00:18.512000+00:00,24,1218,9157,-1293,242,1876
2023-09-03 13:00:18.672000+00:00,24,1218,9157,-1291,266,1876
2023-09-03 13:00:18.952000+00:00,24,1218,9157,-1287,312,1876
2023-09-03 13:00:19.152000+00:00,24,1218,9157,-1285,344,1876
2023-09-03 13:00:19.352000+00:00,24,1218,9157,-1282,375,1876
2023-09-03 13:00:19.612000+00:00,24,1218,9157,-1277,436,1877
2023-09-03 13:00:19.933000+00:00,24,1218,9157,-1274,466,1877
2023-09-03 13:00:20.193000+00:00,24,1218,9157,-1271,504,1877
2023-09-03 13:00:20.393000+00:00,24,1218,9157,-1267,545,1877
2023-09-03 13:00:20.793000+00:00,24,1218,9157,-1261,612,1878
2023-09-03 13:00:21.113000+00:00,24,1218,9157,-1259,639,1878
2023-09-03 13:00:21.453000+00:00,24,1218,9157,-1255,690,1878
2023-09-03 13:00:21.653000+00:00,24,1218,9157,-1251,737,1878
2023-09-03 13:00:22.093000+00:00,24,1218,9157,-1247,782,1879
2023-09-03 13:00:22.253000+00:00,24,1218,9157,-1245,805,1879
2023-09-03 13:00:22.473000+00:00,24,1218,9157,-1242,835,1879
2023-09-03 13:00:22.733000+00:00,24,1218,9157,-1238,888,1879
2023-09-03 13:00:23.153000+00:00,24,1218,9157,-1234,924,1879
2023-09-03 13:00:23.233000+00:00,24,1218,9157,-1234,934,1879
2023-09-03 13:00:23.493000+00:00,24,1218,9157,-1231,966,1880
2023-09-03 13:00:23.613000+00:00,24,1218,9157,-1230,981,1880
2023-09-03 13:00:24.353000+00:00,24,1218,9157,-1222,1064,1880
2023-09-03 13:00:24.632000+00:00,24,1218,9157,-1220,1094,1880
2023-09-03 13:00:24.792000+00:00,24,1218,9157,-1218,1110,1880
2023-09-03 13:00:25.012000+00:00,24,1218,9157,-1217,1132,1880
2023-09-03 13:00:25.232000+00:00,24,1218,9157,-1215,1153,1881
2023-09-03 13:00:25.472000+00:00,24,1218,9157,-1213,1176,1881
2023-09-03 13:00:25.772000+00:00,24,1218,9157,-1210,1204,1881
2023-09-03 13:00:25.932000+00:00,24,1218,9157,-1209,1218,1881
2023-09-03 13:00:26.152000+00:00,24,1218,9157,-1207,1238,1881
2023-09-03 13:00:26.333000+00:00,24,1218,9157,-1206,1255,1881
2023-09-03 13:00:26.573000+00:00,24,1218,9157,-1203,1286,1881
2023-09-03 13:00:26.953000+00:00,24,1218,9157,-1202,1305,1881
2023-09-03 13:00:27.153000+00:00,24,1218,9157,-1200,1321,1881
2023-09-03 13:00:27.273000+00:00,24,1218,9157,-1199,1331,1881
2023-09-03 13:00:27.633000+00:00,24,1218,9157,-1197,1360,1882
2023-09-03 13:00:27.833000+00:00,24,1218,9157,-1196,1375,1882
2023-09-03 13:00:28.013000+00:00,24,1218,9157,-1194,1389,1882
2023-09-03 13:00:28.253000+00:00,24,1218,9157,-1193,1408,1882
2023-09-03 13:00:28.293000+00:00,24,1218,9157,-1192,1411,1882
2023-09-03 13:00:28.633000+00:00,24,1218,9157,-1190,1438,1882
2023-09-03 13:00:28.793000+00:00,24,1218,9157,-1189,1450,1882
2023-09-03 13:00:28.993000+00:00,24,1218,9157,-1188,1465,1882
2023-09-03 13:00:29.293000+00:00,24,1218,9157,-1186,1488,1882
2023-09-03 13:00:29.333000+00:00,24,1218,9157,-1186,1491,1882
2023-09-03 13:00:29.693000+00:00,24,1218,9157,-1183,1518,1883
2023-09-03 13:00:29.933000+00:00,24,1218,9157,-1082,2696,1889
2023-09-03 13:00:30.093000+00:00,24,1218,9157,-1080,2718,1889
2023-09-03 13:00:30.433000+00:00,24,1218,9157,-1079,2732,1889
