date,driver_number,meeting_key,session_key,x,y,z
2023-09-03 13:00:00.273000+00:00,55,1218,9157,-1347,-369,1873
2023-09-03 13:00:00.533000+00:00,55,1218,9157,-1347,-369,1873
2023-09-03 13:00:00.753000+00:00,55,1218,9157,-1347,-369,1873
2023-09-03 13:00:00.953000+00:00,55,1218,9157,-1347,-367,1873
2023-09-03 13:00:01.073000+00:00,55,1218,9157,-1347,-365,1873
2023-09-03 13:00:01.253000+00:00,55,1218,9157,-1347,-359,1873
2023-09-03 13:00:01.453000+00:00,55,1218,9157,-1346,-351,1873
2023-09-03 13:00:01.653000+00:00,55,1218,9157,-1345,-341,1873
2023-09-03 13:00:01.833000+00:00,55,1218,9157,-1344,-330,1873
2023-09-03 13:00:02.153000+00:00,55,1218,9157,-1341,-293,1873
2023-09-03 13:00:02.473000+00:00,55,1218,9157,-1339,-268,1873
2023-09-03 13:00:02.873000+00:00,55,1218,9157,-1334,-213,1874
2023-09-03 13:00:02.973000+00:00,55,1218,9157,-1332,-196,1874
2023-09-03 13:00:03.153000+00:00,55,1218,9157,-1329,-164,1874
2023-09-03 13:00:03.373000+00:00,55,1218,9157,-1325,-121,1874
2023-09-03 13:00:03.593000+00:00,55,1218,9157,-1319,-43,1874
2023-09-03 13:00:03.913000+00:00,55,1218,9157,-1314,8,1875
2023-09-03 13:00:04.273000+00:00,55,1218,9157,-1305,112,1875
2023-09-03 13:00:04.453000+00:00,55,1218,9157,-1217,1109,1888
2023-09-03 13:00:04.613000+00:00,55,1218,9157,-1078,2728,1889
2023-09-03 13:00:04.832000+00:00,55,1218,9157,-1072,2808,1889
2023-09-03 13:00:05.152000+00:00,55,1218,9157,-1061,2937,1890
2023-09-03 13:00:05.312000+00:00,55,1218,9157,-1052,3043,1890
2023-09-03 13:00:05.652000+00:00,55,1218,9157,-1035,3234,1891
2023-09-03 13:00:06.132000+00:00,55,1218,9157,-1016,3454,1892
2023-09-03 13:00:06.432000+00:00,55,1218,9157,-1006,3574,1893
2023-09-03 13:00:06.733000+00:00,55,1218,9157,-990,3757,1894
2023-09-03 13:00:06.973000+00:00,55,1218,9157,-978,3897,1895
2023-09-03 13:00:07.073000+00:00,55,1218,9157,-973,3957,1895
2023-09-03 13:00:07.273000+00:00,55,1218,9157,-964,4065,1896
2023-09-03 13:00:07.493000+00:00,55,1218,9157,-952,4200,1896
2023-09-03 13:00:07.733000+00:00,55,1218,9157,-939,4350,1897
2023-09-03 13:00:08.033000+00:00,55,1218,9157,-923,4541,1898
2023-09-03 13:00:08.113000+00:00,55,1218,9157,-918,4593,1898
2023-09-03 13:00:08.313000+00:00,55,1218,9157,-907,4723,1899
2023-09-03 13:00:08.553000+00:00,55,1218,9157,-894,4881,1900
2023-09-03 13:00:08.873000+00:00,55,1218,9157,-875,5095,1901
2023-09-03 13:00:09.093000+00:00,55,1218,9157,-862,5245,1901
2023-09-03 13:00:09.293000+00:00,55,1218,9157,-850,5381,1902
2023-09-03 13:00:09.493000+00:00,55,1218,9157,-839,5519,1903
2023-09-03 13:00:10.413000+00:00,55,1218,9157,-775,6260,1907
2023-09-03 13:00:10.753000+00:00,55,1218,9157,-763,6408,1908
2023-09-03 13:00:10.973000+00:00,55,1218,9157,-750,6567,1909
2023-09-03 13:00:11.352000+00:00,55,1218,9157,-727,6838,1911
2023-09-03 13:00:11.512000+00:00,55,1218,9157,-709,7047,1911
2023-09-03 13:00:11.832000+00:00,55,1218,9157,-699,7167,1912
2023-09-03 13:00:12.152000+00:00,55,1218,9157,-678,7425,1913
2023-09-03 13:00:12.492000+00:00,55,1218,9157,-669,7531,1914
2023-09-03 13:00:12.712000+00:00,55,1218,9157,-660,7640,1914
2023-09-03 13:00:12.912000+00:00,55,1218,9157,-652,7729,1915
2023-09-03 13:00:13.133000+00:00,55,1218,9157,-642,7828,1916
2023-09-03 13:00:13.353000+00:00,55,1218,9157,-627,7951,1917
2023-09-03 13:00:13.833000+00:00,55,1218,9157,-608,8044,1917
2023-09-03 13:00:14.213000+00:00,55,1218,9157,-579,8128,1918
2023-09-03 13:00:14.453000+00:00,55,1218,9157,-549,8186,1918
2023-09-03 13:00:14.793000+00:00,55,1218,9157,-494,8251,1919
2023-09-03 13:00:15.233000+00:00,55,1218,9157,-449,8282,1919
2023-09-03 13:00:15.453000+00:00,55,1218,9157,-404,8299,1920
2023-09-03 13:00:15.753000+00:00,55,1218,9157,-358,8310,1920
2023-09-03 13:00:15.933000+00:00,55,1218,9157,-325,8316,1920
2023-09-03 13:00:16.253000+00:00,55,1218,9157,-250,8338,1920
2023-09-03 13:00:16.613000+00:00,55,1218,9157,-202,8372,1920
