date,x,y,z
2023-04-01 05:00:00.180000+00:00,-1101.0,-1223.0,0.0
2023-04-01 05:00:00.260000+00:00,-1101.0,-1223.0,0.0
2023-04-01 05:00:00.480000+00:00,-1101.0,-1223.0,0.0
2023-04-01 05:00:00.861000+00:00,-1101.0,-1223.0,0.0
2023-04-01 05:00:01.201000+00:00,-1101.0,-1223.0,0.0
2023-04-01 05:00:01.341000+00:00,-1101.0,-1223.0,0.0
2023-04-01 05:00:01.601000+00:00,-1101.0,-1223.0,0.0
2023-04-01 05:00:01.901000+00:00,-1102.0,-1222.0,0.0
2023-04-01 05:00:02.201000+00:00,-1104.0,-1220.0,0.0
2023-04-01 05:00:02.361000+00:00,-1106.0,-1219.0,0.0
2023-04-01 05:00:02.641000+00:00,-1109.0,-1215.0,0.0
2023-04-01 05:00:02.921000+00:00,-1116.0,-1209.0,0.0
2023-04-01 05:00:03.281000+00:00,-1121.0,-1203.0,0.0
2023-04-01 05:00:03.521000+00:00,-1127.0,-1198.0,0.0
2023-04-01 05:00:03.701000+00:00,-1132.0,-1193.0,0.0
2023-04-01 05:00:04.001000+00:00,-1144.0,-1182.0,0.0
2023-04-01 05:00:04.281000+00:00,-1152.0,-1174.0,0.0
2023-04-01 05:00:04.621000+00:00,-1166.0,-1160.0,0.0
2023-04-01 05:00:04.821000+00:00,-1180.0,-1147.0,0.0
2023-04-01 05:00:05.180000+00:00,-1196.0,-1131.0,0.0
2023-04-01 05:00:05.460000+00:00,-1214.0,-1114.0,0.0
2023-04-01 05:00:05.620000+00:00,-1225.0,-1103.0,0.0
2023-04-01 05:00:05.780000+00:00,-1237.0,-1092.0,0.0
2023-04-01 05:00:06.060000+00:00,-1259.0,-1071.0,0.0
2023-04-01 05:00:06.340000+00:00,-1282.0,-1048.0,0.0
2023-04-01 05:00:06.420000+00:00,-1288.0,-1042.0,0.0
2023-04-01 05:00:06.640000+00:00,-1307.0,-1024.0,0.0
2023-04-01 05:00:06.860000+00:00,-1325.0,-1007.0,0.0
2023-04-01 05:00:07.040000+00:00,-1340.0,-992.0,0.0
2023-04-01 05:00:07.361000+00:00,-1367.0,-966.0,0.0
2023-04-01 05:00:07.461000+00:00,-1375.0,-958.0,0.0
2023-04-01 05:00:07.641000+00:00,-1389.0,-945.0,0.0
2023-04-01 05:00:07.881000+00:00,-1408.0,-927.0,0.0
2023-04-01 05:00:08.101000+00:00,-1423.0,-912.0,0.0
2023-04-01 05:00:08.401000+00:00,-1446.0,-890.0,0.0
2023-04-01 05:00:08.561000+00:00,-1458.0,-879.0,0.0
2023-04-01 05:00:08.821000+00:00,-1482.0,-855.0,0.0
2023-04-01 05:00:09.241000+00:00,-1508.0,-830.0,0.0
2023-04-01 05:00:09.441000+00:00,-1514.0,-824.0,0.0
2023-04-01 05:00:09.581000+00:00,-1525.0,-814.0,0.0
2023-04-01 05:00:09.781000+00:00,-1543.0,-797.0,0.0
2023-04-01 05:00:10.021000+00:00,-1559.0,-783.0,0.0
2023-04-01 05:00:10.281000+00:00,-1581.0,-763.0,0.0
2023-04-01 05:00:10.541000+00:00,-1616.0,-733.0,0.0
2023-04-01 05:00:10.901000+00:00,-1637.0,-716.0,0.0
2023-04-01 05:00:11.101000+00:00,-1656.0,-700.0,0.0
2023-04-01 05:00:11.321000+00:00,-1679.0,-682.0,0.0
2023-04-01 05:00:11.421000+00:00,-1689.0,-674.0,0.0
2023-04-01 05:00:11.700000+00:00,-1719.0,-649.0,0.0
2023-04-01 05:00:12.340000+00:00,-1792.0,-590.0,0.0
2023-04-01 05:00:12.560000+00:00,-1819.0,-569.0,0.0
2023-04-01 05:00:12.740000+00:00,-1842.0,-550.0,0.0
2023-04-01 05:00:13.060000+00:00,-1886.0,-514.0,0.0
2023-04-01 05:00:13.280000+00:00,-1918.0,-489.0,0.0
2023-04-01 05:00:13.460000+00:00,-1946.0,-466.0,0.0
2023-04-01 05:00:13.640000+00:00,-1998.0,-424.0,0.0
2023-04-01 05:00:14.061000+00:00,-2052.0,-381.0,0.0
2023-04-01 05:00:14.221000+00:00,-2082.0,-357.0,0.0
2023-04-01 05:00:14.421000+00:00,-2120.0,-326.0,0.0
2023-04-01 05:00:14.701000+00:00,-2172.0,-283.0,0.0
2023-04-01 05:00:14.961000+00:00,-2226.0,-238.0,0.0
2023-04-01 05:00:15.141000+00:00,-2286.0,-186.0,0.0
2023-04-01 05:00:15.501000+00:00,-2344.0,-134.0,0.0
2023-04-01 05:00:15.781000+00:00,-2409.0,-74.0,0.0
2023-04-01 05:00:16.001000+00:00,-2495.0,8.0,0.0
2023-04-01 05:00:16.441000+00:00,-2637.0,95.0,75.0
2023-04-01 05:00:16.641000+00:00,-2719.0,115.0,75.0
2023-04-01 05:00:16.801000+00:00,-2766.0,155.0,76.0
2023-04-01 05:00:16.961000+00:00,-2812.0,200.0,76.0
2023-04-01 05:00:17.261000+00:00,-2901.0,286.0,76.0
2023-04-01 05:00:17.361000+00:00,-2932.0,316.0,76.0
2023-04-01 05:00:17.681000+00:00,-3073.0,449.0,76.0
2023-04-01 05:00:17.981000+00:00,-3129.0,502.0,77.0
2023-04-01 05:00:18.200000+00:00,-3193.0,562.0,77.0
2023-04-01 05:00:18.480000+00:00,-3302.0,666.0,78.0
2023-04-01 05:00:18.860000+00:00,-3358.0,722.0,79.0
2023-04-01 05:00:19.220000+00:00,-3433.0,801.0,80.0
2023-04-01 05:00:19.420000+00:00,-3470.0,844.0,81.0
2023-04-01 05:00:19.500000+00:00,-3484.0,861.0,81.0
2023-04-01 05:00:19.760000+00:00,-3525.0,915.0,81.0
2023-04-01 05:00:20.080000+00:00,-3570.0,980.0,81.0
2023-04-01 05:00:20.240000+00:00,-3602.0,1036.0,81.0
2023-04-01 05:00:20.581000+00:00,-3626.0,1083.0,80.0
2023-04-01 05:00:20.821000+00:00,-3653.0,1160.0,79.0
2023-04-01 05:00:21.301000+00:00,-3665.0,1224.0,80.0
2023-04-01 05:00:21.441000+00:00,-3668.0,1253.0,80.0
2023-04-01 05:00:21.621000+00:00,-3668.0,1290.0,81.0
2023-04-01 05:00:21.901000+00:00,-3665.0,1349.0,82.0
2023-04-01 05:00:22.101000+00:00,-3661.0,1391.0,82.0
2023-04-01 05:00:22.401000+00:00,-3651.0,1455.0,83.0
2023-04-01 05:00:22.521000+00:00,-3646.0,1482.0,83.0
2023-04-01 05:00:22.781000+00:00,-3633.0,1540.0,83.0
2023-04-01 05:00:23.061000+00:00,-3615.0,1617.0,82.0
2023-04-01 05:00:23.381000+00:00,-3597.0,1687.0,82.0
